species	run	temp	PEL	veloc	acel	sex	SVL	TL	TB
T_oreadicus	1	17	1628	1.00E-01	5.26E+00	F	70	105	105
T_oreadicus	1	17	1628	3.45E-01	8.84E+00	F	70	105	105
T_oreadicus	1	17	1628	6.77E-01	9.20E+00	F	70	105	105
T_oreadicus	1	17	1628	8.43E-01	1.68E+00	F	70	105	105
T_oreadicus	1	17	1628	6.67E-01	1.47E+00	F	70	105	105
T_oreadicus	1	17	1628	7.08E-01	2.14E+00	F	70	105	105
T_oreadicus	1	17	1628	8.08E-01	1.92E+00	F	70	105	105
T_oreadicus	1	17	1628	5.00E-01	5.79E+00	F	70	105	105
T_oreadicus	1	17	1628	4.38E-01	2.21E+00	F	70	105	105
T_oreadicus	1	17	1628	5.64E-01	1.59E+00	F	70	105	105
T_oreadicus	1	17	1628	4.96E-01	3.84E+00	F	70	105	105
T_oreadicus	1	17	1628	2.67E-01	4.68E+00	F	70	105	105
T_oreadicus	1	17	1628	1.96E-01	2.58E+00	F	70	105	105
T_oreadicus	1	17	1628	1.31E-01	1.92E+00	F	70	105	105
T_oreadicus	1	17	1628	1.03E-01	1.06E+00	F	70	105	105
T_oreadicus	1	17	1628	1.24E-01	1.89E+00	F	70	105	105
T_oreadicus	1	17	1628	1.21E-01	1.27E+00	F	70	105	105
T_oreadicus	1	17	1628	2.43E-02	1.92E+00	F	70	105	105
T_oreadicus	1	17	1628	2.43E-02	4.66E-01	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	4.17E-01	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	5.89E-01	F	70	105	105
T_oreadicus	1	17	1628	3.44E-02	2.96E+00	F	70	105	105
T_oreadicus	1	17	1628	1.75E-01	6.51E+00	F	70	105	105
T_oreadicus	1	17	1628	4.64E-01	8.40E+00	F	70	105	105
T_oreadicus	1	17	1628	7.21E-01	6.58E+00	F	70	105	105
T_oreadicus	1	17	1628	8.91E-01	4.79E+00	F	70	105	105
T_oreadicus	1	17	1628	9.67E-01	2.83E+00	F	70	105	105
T_oreadicus	1	17	1628	9.25E-01	4.79E+00	F	70	105	105
T_oreadicus	1	17	1628	6.87E-01	6.59E+00	F	70	105	105
T_oreadicus	1	17	1628	4.77E-01	4.57E+00	F	70	105	105
T_oreadicus	1	17	1628	4.67E-01	1.47E+00	F	70	105	105
T_oreadicus	1	17	1628	4.35E-01	9.31E-01	F	70	105	105
T_oreadicus	1	17	1628	4.54E-01	2.80E+00	F	70	105	105
T_oreadicus	1	17	1628	3.38E-01	1.47E+00	F	70	105	105
T_oreadicus	1	17	1628	2.62E-01	2.08E+00	F	70	105	105
T_oreadicus	1	17	1628	3.04E-01	1.92E+00	F	70	105	105
T_oreadicus	1	17	1628	1.03E-01	4.38E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	1.77E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	4.17E+00	F	70	105	105
T_oreadicus	1	17	1628	2.43E-01	7.38E+00	F	70	105	105
T_oreadicus	1	17	1628	5.46E-01	3.91E+00	F	70	105	105
T_oreadicus	1	17	1628	5.01E-01	3.26E+00	F	70	105	105
T_oreadicus	1	17	1628	3.48E-01	3.18E+00	F	70	105	105
T_oreadicus	1	17	1628	3.96E-01	4.66E-01	F	70	105	105
T_oreadicus	1	17	1628	3.38E-01	3.07E+00	F	70	105	105
T_oreadicus	1	17	1628	2.08E-01	1.68E+00	F	70	105	105
T_oreadicus	1	17	1628	2.48E-01	3.25E+00	F	70	105	105
T_oreadicus	1	17	1628	3.68E-01	2.33E+00	F	70	105	105
T_oreadicus	2	17	1628	NA	NA	F	70	105	105
T_oreadicus	2	17	1628	8.76E-01	NA	F	70	105	105
T_oreadicus	2	17	1628	8.37E-01	9.63E+00	F	70	105	105
T_oreadicus	2	17	1628	4.25E-01	9.65E+00	F	70	105	105
T_oreadicus	2	17	1628	1.48E-01	7.84E+00	F	70	105	105
T_oreadicus	2	17	1628	1.09E-01	2.12E+00	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	1.18E+00	F	70	105	105
T_oreadicus	2	17	1628	4.86E-02	4.16E-01	F	70	105	105
T_oreadicus	2	17	1628	4.86E-02	4.16E-01	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	8.33E-01	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	1.14E+01	F	70	105	105
T_oreadicus	2	17	1628	6.67E-01	1.33E+01	F	70	105	105
T_oreadicus	2	17	1628	1.11E+00	5.33E+00	F	70	105	105
T_oreadicus	2	17	1628	8.48E-01	7.37E+00	F	70	105	105
T_oreadicus	2	17	1628	7.29E-01	8.33E+00	F	70	105	105
T_oreadicus	2	17	1628	5.33E-01	8.54E+00	F	70	105	105
T_oreadicus	2	17	1628	1.31E-01	8.24E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-02	2.37E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-02	7.17E+00	F	70	105	105
T_oreadicus	2	17	1628	4.02E-01	4.94E+00	F	70	105	105
T_oreadicus	2	17	1628	4.56E-01	5.83E+00	F	70	105	105
T_oreadicus	2	17	1628	3.00E-01	1.19E+01	F	70	105	105
T_oreadicus	2	17	1628	6.63E-01	4.39E+00	F	70	105	105
T_oreadicus	2	17	1628	5.87E-01	7.91E+00	F	70	105	105
T_oreadicus	2	17	1628	5.77E-01	1.02E+01	F	70	105	105
T_oreadicus	2	17	1628	7.39E-01	3.26E+00	F	70	105	105
T_oreadicus	2	17	1628	3.38E-01	1.20E+01	F	70	105	105
T_oreadicus	2	17	1628	4.32E-01	5.00E+00	F	70	105	105
T_oreadicus	2	17	1628	4.04E-01	4.88E+00	F	70	105	105
T_oreadicus	2	17	1628	4.88E-01	1.50E+00	F	70	105	105
T_oreadicus	2	17	1628	4.02E-01	1.79E+00	F	70	105	105
T_oreadicus	2	17	1628	2.68E-01	3.69E+00	F	70	105	105
T_oreadicus	2	17	1628	2.43E-01	3.36E+00	F	70	105	105
T_oreadicus	2	17	1628	2.72E-01	2.05E+00	F	70	105	105
T_oreadicus	2	17	1628	2.54E-01	1.68E+00	F	70	105	105
T_oreadicus	2	17	1628	8.76E-02	5.88E+00	F	70	105	105
T_oreadicus	2	17	1628	5.43E-02	1.40E+00	F	70	105	105
T_oreadicus	2	17	1628	6.87E-02	2.08E+00	F	70	105	105
T_oreadicus	2	17	1628	1.96E-01	1.63E+00	F	70	105	105
T_oreadicus	2	17	1628	7.68E-02	2.71E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-02	1.21E+00	F	70	105	105
T_oreadicus	2	17	1628	4.86E-02	4.16E-01	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	1.72E+00	F	70	105	105
T_oreadicus	2	17	1628	1.00E-01	8.21E+00	F	70	105	105
T_oreadicus	2	17	1628	5.26E-01	8.30E+00	F	70	105	105
T_oreadicus	2	17	1628	7.40E-01	2.63E+00	F	70	105	105
T_oreadicus	2	17	1628	5.96E-01	6.25E-01	F	70	105	105
T_oreadicus	2	17	1628	6.96E-01	1.77E+00	F	70	105	105
T_oreadicus	2	17	1628	7.68E-01	4.10E+00	F	70	105	105
T_oreadicus	2	17	1628	5.10E-01	5.76E+00	F	70	105	105
T_oreadicus	2	17	1628	3.89E-01	3.39E+00	F	70	105	105
T_oreadicus	2	17	1628	3.40E-01	0.00E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-01	1.72E+00	F	70	105	105
T_oreadicus	2	17	1628	4.86E-01	4.66E-01	F	70	105	105
T_oreadicus	2	17	1628	3.41E-01	5.42E+00	F	70	105	105
T_oreadicus	2	17	1628	7.68E-02	4.79E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-02	1.06E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-02	2.94E-01	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	5.89E-01	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	4.16E-01	F	70	105	105
T_oreadicus	2	17	1628	2.43E-02	2.08E-01	F	70	105	105
T_oreadicus	2	17	1628	2.43E-02	2.08E-01	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	4.16E-01	F	70	105	105
T_oreadicus	2	17	1628	0.00E+00	1.34E+01	F	70	105	105
T_oreadicus	2	17	1628	7.82E-01	1.07E+01	F	70	105	105
T_oreadicus	2	17	1628	1.01E+00	4.88E+00	F	70	105	105
T_oreadicus	2	17	1628	7.06E-01	7.25E+00	F	70	105	105
T_oreadicus	2	17	1628	7.30E-01	2.94E+00	F	70	105	105
T_oreadicus	2	17	1628	4.62E-01	6.62E+00	F	70	105	105
T_oreadicus	2	17	1628	3.59E-01	4.61E+00	F	70	105	105
T_oreadicus	2	17	1628	2.75E-01	4.10E+00	F	70	105	105
T_oreadicus	2	17	1628	6.87E-02	6.58E+00	F	70	105	105
T_oreadicus	2	17	1628	1.31E-01	1.12E+00	F	70	105	105
T_oreadicus	2	17	1628	1.46E-01	2.12E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-02	2.30E+00	F	70	105	105
T_oreadicus	2	17	1628	8.76E-02	4.66E-01	F	70	105	105
T_oreadicus	2	17	1628	4.86E-02	1.86E+00	F	70	105	105
T_oreadicus	2	17	1628	2.43E-02	NA	F	70	105	105
T_oreadicus	2	17	1628	NA	NA	F	70	105	105
T_oreadicus	2	17	1628	NA	NA	F	70	105	105
T_oreadicus	2	17	1628	4.35E-01	NA	F	70	105	105
T_oreadicus	2	17	1628	4.24E-01	1.87E+00	F	70	105	105
T_oreadicus	2	17	1628	3.92E-01	6.37E+00	F	70	105	105
T_oreadicus	2	17	1628	5.11E-01	7.31E+00	F	70	105	105
T_oreadicus	2	17	1628	6.22E-01	1.32E+00	F	70	105	105
T_oreadicus	2	17	1628	4.82E-01	4.01E+00	F	70	105	105
T_oreadicus	2	17	1628	4.38E-01	8.24E+00	F	70	105	105
T_oreadicus	2	17	1628	4.77E-01	4.38E+00	F	70	105	105
T_oreadicus	2	17	1628	5.33E-01	6.58E-01	F	70	105	105
T_oreadicus	2	17	1628	4.19E-01	5.81E+00	F	70	105	105
T_oreadicus	2	17	1628	4.19E-01	2.96E+00	F	70	105	105
T_oreadicus	2	17	1628	5.19E-01	2.25E+00	F	70	105	105
T_oreadicus	2	17	1628	6.15E-01	1.40E+00	F	70	105	105
T_oreadicus	2	17	1628	4.89E-01	6.01E+00	F	70	105	105
T_oreadicus	2	17	1628	2.93E-01	6.53E+00	F	70	105	105
T_oreadicus	2	17	1628	4.86E-02	5.07E+00	F	70	105	105
T_oreadicus	2	17	1628	2.24E-01	2.80E+00	F	70	105	105
T_oreadicus	2	17	1628	2.72E-01	1.92E+00	F	70	105	105
T_oreadicus	2	17	1628	1.48E-01	3.47E+00	F	70	105	105
T_oreadicus	2	17	1628	4.86E-02	2.63E+00	F	70	105	105
T_oreadicus	2	17	1628	3.44E-02	3.24E+00	F	70	105	105
T_oreadicus	2	17	1628	1.75E-01	3.43E+00	F	70	105	105
T_oreadicus	2	17	1628	1.21E-01	4.75E+00	F	70	105	105
T_oreadicus	2	17	1628	2.39E-01	7.91E+00	F	70	105	105
T_oreadicus	2	17	1628	6.01E-01	NA	F	70	105	105
T_oreadicus	1	33	1628	NA	NA	F	70	105	105
T_oreadicus	1	33	1628	1.68E+00	NA	F	70	105	105
T_oreadicus	1	33	1628	1.81E+00	4.45E+00	F	70	105	105
T_oreadicus	1	33	1628	2.02E+00	1.25E+00	F	70	105	105
T_oreadicus	1	33	1628	1.83E+00	4.36E+00	F	70	105	105
T_oreadicus	1	33	1628	1.80E+00	5.09E+00	F	70	105	105
T_oreadicus	1	33	1628	1.80E+00	2.30E+00	F	70	105	105
T_oreadicus	1	33	1628	1.56E+00	3.15E+00	F	70	105	105
T_oreadicus	1	33	1628	1.76E+00	1.77E+00	F	70	105	105
T_oreadicus	1	33	1628	1.75E+00	3.60E+00	F	70	105	105
T_oreadicus	1	33	1628	1.54E+00	4.80E+00	F	70	105	105
T_oreadicus	1	33	1628	1.64E+00	5.36E+00	F	70	105	105
T_oreadicus	1	33	1628	1.63E+00	3.91E+00	F	70	105	105
T_oreadicus	1	33	1628	1.35E+00	2.76E+00	F	70	105	105
T_oreadicus	1	33	1628	1.46E+00	1.25E+00	F	70	105	105
T_oreadicus	1	33	1628	1.55E+00	3.20E+00	F	70	105	105
T_oreadicus	1	33	1628	1.42E+00	6.80E+00	F	70	105	105
T_oreadicus	2	33	1628	NA	NA	F	70	105	105
T_oreadicus	2	33	1628	1.47E+00	NA	F	70	105	105
T_oreadicus	2	33	1628	1.27E+00	3.50E+00	F	70	105	105
T_oreadicus	2	33	1628	1.49E+00	4.94E+00	F	70	105	105
T_oreadicus	2	33	1628	1.64E+00	4.12E+00	F	70	105	105
T_oreadicus	2	33	1628	1.71E+00	2.48E+00	F	70	105	105
T_oreadicus	2	33	1628	1.72E+00	1.03E+00	F	70	105	105
T_oreadicus	2	33	1628	1.70E+00	4.11E-01	F	70	105	105
T_oreadicus	2	33	1628	1.78E+00	2.10E+00	F	70	105	105
T_oreadicus	2	33	1628	1.83E+00	4.16E+00	F	70	105	105
T_oreadicus	2	33	1628	1.91E+00	5.35E+00	F	70	105	105
T_oreadicus	2	33	1628	1.54E+00	4.32E+00	F	70	105	105
T_oreadicus	2	33	1628	1.46E+00	3.64E+00	F	70	105	105
T_oreadicus	2	33	1628	1.53E+00	1.05E+00	F	70	105	105
T_oreadicus	2	33	1628	1.38E+00	3.68E+00	F	70	105	105
T_oreadicus	2	33	1628	1.38E+00	4.05E+00	F	70	105	105
T_oreadicus	2	33	1628	1.09E+00	9.57E+00	F	70	105	105
T_oreadicus	2	33	1628	7.45E-01	1.21E+01	F	70	105	105
T_oreadicus	2	33	1628	2.97E-01	1.02E+01	F	70	105	105
T_oreadicus	2	33	1628	5.36E-02	5.01E+00	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	9.19E-01	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	2	33	1628	0.00E+00	5.35E+00	F	70	105	105
T_oreadicus	2	33	1628	3.12E-01	8.02E+00	F	70	105	105
T_oreadicus	2	33	1628	6.24E-01	9.77E+00	F	70	105	105
T_oreadicus	1	27.2	1713	NA	NA	F	55	85	85
T_oreadicus	1	27.2	1713	2.08E+00	NA	F	55	85	85
T_oreadicus	1	27.2	1713	2.14E+00	3.37E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.77E+00	1.11E+01	F	55	85	85
T_oreadicus	1	27.2	1713	1.44E+00	8.46E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.18E+00	2.04E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.32E+00	2.07E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.38E+00	2.07E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.36E+00	4.55E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.69E+00	4.95E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.74E+00	8.66E-01	F	55	85	85
T_oreadicus	1	27.2	1713	1.58E+00	4.00E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.55E+00	2.07E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.46E+00	4.83E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.24E+00	1.06E+01	F	55	85	85
T_oreadicus	1	27.2	1713	7.77E-01	1.23E+01	F	55	85	85
T_oreadicus	1	27.2	1713	3.75E-01	8.57E+00	F	55	85	85
T_oreadicus	1	27.2	1713	2.27E-01	4.48E+00	F	55	85	85
T_oreadicus	1	27.2	1713	8.89E-02	3.13E+00	F	55	85	85
T_oreadicus	1	27.2	1713	0.00E+00	1.52E+00	F	55	85	85
T_oreadicus	1	27.2	1713	0.00E+00	4.90E+00	F	55	85	85
T_oreadicus	1	27.2	1713	2.87E-01	1.16E+01	F	55	85	85
T_oreadicus	1	27.2	1713	8.17E-01	1.57E+01	F	55	85	85
T_oreadicus	1	27.2	1713	1.33E+00	9.41E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.49E+00	8.05E+00	F	55	85	85
T_oreadicus	1	27.2	1713	1.74E+00	NA	F	55	85	85
T_oreadicus	1	27.2	1713	NA	NA	F	55	85	85
T_oreadicus	2	27.2	1713	NA	NA	F	55	85	85
T_oreadicus	2	27.2	1713	1.73E+00	NA	F	55	85	85
T_oreadicus	2	27.2	1713	1.75E+00	1.94E+00	F	55	85	85
T_oreadicus	2	27.2	1713	1.72E+00	2.28E+00	F	55	85	85
T_oreadicus	2	27.2	1713	1.60E+00	1.41E+00	F	55	85	85
T_oreadicus	2	27.2	1713	1.73E+00	5.28E+00	F	55	85	85
T_oreadicus	2	27.2	1713	1.91E+00	4.59E+00	F	55	85	85
T_oreadicus	2	27.2	1713	1.94E+00	1.80E+00	F	55	85	85
T_oreadicus	2	27.2	1713	1.87E+00	5.99E-01	F	55	85	85
T_oreadicus	2	27.2	1713	1.96E+00	6.11E+00	F	55	85	85
T_oreadicus	2	27.2	1713	2.28E+00	2.19E+00	F	55	85	85
T_oreadicus	2	27.2	1713	2.19E+00	1.34E+00	F	55	85	85
T_oreadicus	2	27.2	1713	2.06E+00	2.63E-01	F	55	85	85
T_oreadicus	2	27.2	1713	2.26E+00	1.53E+00	F	55	85	85
T_oreadicus	2	27.2	1713	2.12E+00	4.82E+00	F	55	85	85
T_oreadicus	2	27.2	1713	2.13E+00	NA	F	55	85	85
T_oreadicus	2	27.2	1713	NA	NA	F	55	85	85
T_oreadicus	1	19.6	1713	NA	NA	F	55	85	85
T_oreadicus	1	19.6	1713	1.08E+00	NA	F	55	85	85
T_oreadicus	1	19.6	1713	1.16E+00	8.12E-01	F	55	85	85
T_oreadicus	1	19.6	1713	1.09E+00	2.62E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.01E+00	1.37E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.04E+00	2.22E+00	F	55	85	85
T_oreadicus	1	19.6	1713	9.62E-01	1.07E+00	F	55	85	85
T_oreadicus	1	19.6	1713	9.06E-01	1.15E+00	F	55	85	85
T_oreadicus	1	19.6	1713	9.41E-01	3.78E+00	F	55	85	85
T_oreadicus	1	19.6	1713	6.59E-01	7.67E+00	F	55	85	85
T_oreadicus	1	19.6	1713	3.88E-01	7.28E+00	F	55	85	85
T_oreadicus	1	19.6	1713	2.25E-01	4.70E+00	F	55	85	85
T_oreadicus	1	19.6	1713	5.27E-02	3.43E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	7.12E-01	F	55	85	85
T_oreadicus	1	19.6	1713	5.59E-02	4.78E-01	F	55	85	85
T_oreadicus	1	19.6	1713	5.59E-02	4.78E-01	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	9.55E-01	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	0.00E+00	F	55	85	85
T_oreadicus	1	19.6	1713	0.00E+00	4.94E+00	F	55	85	85
T_oreadicus	1	19.6	1713	2.89E-01	1.05E+01	F	55	85	85
T_oreadicus	1	19.6	1713	7.55E-01	1.19E+01	F	55	85	85
T_oreadicus	1	19.6	1713	1.06E+00	4.30E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.05E+00	1.78E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.05E+00	4.78E-01	F	55	85	85
T_oreadicus	1	19.6	1713	1.12E+00	5.15E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.27E+00	1.88E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.31E+00	3.67E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.00E+00	5.52E+00	F	55	85	85
T_oreadicus	1	19.6	1713	8.96E-01	3.87E+00	F	55	85	85
T_oreadicus	1	19.6	1713	8.17E-01	3.44E+00	F	55	85	85
T_oreadicus	1	19.6	1713	6.31E-01	1.02E+00	F	55	85	85
T_oreadicus	1	19.6	1713	7.38E-01	6.73E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.07E+00	1.47E+00	F	55	85	85
T_oreadicus	1	19.6	1713	9.10E-01	3.11E+00	F	55	85	85
T_oreadicus	1	19.6	1713	7.66E-01	3.18E+00	F	55	85	85
T_oreadicus	1	19.6	1713	8.17E-01	3.38E+00	F	55	85	85
T_oreadicus	1	19.6	1713	8.72E-01	1.76E+00	F	55	85	85
T_oreadicus	1	19.6	1713	1.00E+00	1.37E+00	F	55	85	85
T_oreadicus	1	19.6	1713	7.64E-01	4.97E+00	F	55	85	85
T_oreadicus	1	19.6	1713	6.23E-01	NA	F	55	85	85
T_oreadicus	1	19.6	1713	NA	NA	F	55	85	85
T_oreadicus	2	19.6	1713	NA	NA	F	55	85	85
T_oreadicus	2	19.6	1713	9.61E-01	NA	F	55	85	85
T_oreadicus	2	19.6	1713	1.17E+00	2.52E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.17E+00	5.58E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.04E+00	3.62E+00	F	55	85	85
T_oreadicus	2	19.6	1713	9.35E-01	5.04E-01	F	55	85	85
T_oreadicus	2	19.6	1713	9.34E-01	2.04E+00	F	55	85	85
T_oreadicus	2	19.6	1713	8.44E-01	2.77E+00	F	55	85	85
T_oreadicus	2	19.6	1713	7.26E-01	4.66E+00	F	55	85	85
T_oreadicus	2	19.6	1713	5.74E-01	5.72E+00	F	55	85	85
T_oreadicus	2	19.6	1713	3.73E-01	4.00E+00	F	55	85	85
T_oreadicus	2	19.6	1713	4.21E-01	2.48E-01	F	55	85	85
T_oreadicus	2	19.6	1713	4.31E-01	6.06E+00	F	55	85	85
T_oreadicus	2	19.6	1713	5.70E-01	5.32E+00	F	55	85	85
T_oreadicus	2	19.6	1713	6.82E-01	2.57E+00	F	55	85	85
T_oreadicus	2	19.6	1713	6.69E-01	2.77E+00	F	55	85	85
T_oreadicus	2	19.6	1713	8.05E-01	2.98E+00	F	55	85	85
T_oreadicus	2	19.6	1713	7.82E-01	4.44E+00	F	55	85	85
T_oreadicus	2	19.6	1713	8.16E-01	3.08E+00	F	55	85	85
T_oreadicus	2	19.6	1713	7.18E-01	1.39E+00	F	55	85	85
T_oreadicus	2	19.6	1713	7.35E-01	3.97E+00	F	55	85	85
T_oreadicus	2	19.6	1713	8.82E-01	4.88E+00	F	55	85	85
T_oreadicus	2	19.6	1713	9.75E-01	1.48E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.00E+00	3.41E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.09E+00	2.26E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.25E+00	2.90E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.21E+00	2.88E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.12E+00	2.14E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.01E+00	1.68E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.14E+00	3.55E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.25E+00	1.97E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.25E+00	1.57E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.16E+00	1.91E+00	F	55	85	85
T_oreadicus	2	19.6	1713	1.34E+00	NA	F	55	85	85
T_oreadicus	2	19.6	1713	NA	NA	F	55	85	85
T_oreadicus	1	33	1713	NA	NA	F	55	85	85
T_oreadicus	1	33	1713	1.62E+00	NA	F	55	85	85
T_oreadicus	1	33	1713	1.93E+00	7.28E+00	F	55	85	85
T_oreadicus	1	33	1713	2.11E+00	3.33E+00	F	55	85	85
T_oreadicus	1	33	1713	2.15E+00	6.36E+00	F	55	85	85
T_oreadicus	1	33	1713	2.47E+00	1.55E+00	F	55	85	85
T_oreadicus	1	33	1713	2.32E+00	5.37E+00	F	55	85	85
T_oreadicus	1	33	1713	2.54E+00	3.47E+00	F	55	85	85
T_oreadicus	1	33	1713	2.82E+00	6.50E+00	F	55	85	85
T_oreadicus	1	33	1713	2.70E+00	3.71E+00	F	55	85	85
T_oreadicus	1	33	1713	2.76E+00	2.08E+00	F	55	85	85
T_oreadicus	1	33	1713	2.65E+00	4.44E+00	F	55	85	85
T_oreadicus	1	33	1713	2.56E+00	NA	F	55	85	85
T_oreadicus	1	33	1713	NA	NA	F	55	85	85
T_oreadicus	2	33	NA	NA	NA	F	55	85	85
T_oreadicus	1	33	1713	1.91E+00	NA	F	55	85	85
T_oreadicus	1	33	1713	1.98E+00	6.93E+00	F	55	85	85
T_oreadicus	1	33	1713	2.18E+00	7.19E+00	F	55	85	85
T_oreadicus	1	33	1713	2.61E+00	4.17E+00	F	55	85	85
T_oreadicus	1	33	1713	2.40E+00	6.62E+00	F	55	85	85
T_oreadicus	1	33	1713	2.14E+00	5.64E+00	F	55	85	85
T_oreadicus	1	33	1713	2.69E+00	6.89E-01	F	55	85	85
T_oreadicus	1	33	1713	2.46E+00	4.02E+00	F	55	85	85
T_oreadicus	1	33	1713	2.49E+00	2.23E+00	F	55	85	85
T_oreadicus	1	33	1713	2.98E+00	5.57E+00	F	55	85	85
T_oreadicus	1	33	1713	2.61E+00	1.85E+00	F	55	85	85
T_oreadicus	1	33	1713	2.89E+00	NA	F	55	85	85
T_oreadicus	1	33	1713	NA	NA	F	55	85	85
T_oreadicus	1	26	1743	NA	NA	F	55	95	95
T_oreadicus	1	26	1743	8.34E-01	NA	F	55	95	95
T_oreadicus	1	26	1743	1.02E+00	5.15E+00	F	55	95	95
T_oreadicus	1	26	1743	1.13E+00	2.64E+00	F	55	95	95
T_oreadicus	1	26	1743	9.16E-01	7.57E+00	F	55	95	95
T_oreadicus	1	26	1743	5.42E-01	7.99E+00	F	55	95	95
T_oreadicus	1	26	1743	4.17E-01	2.48E+00	F	55	95	95
T_oreadicus	1	26	1743	3.74E-01	4.40E+00	F	55	95	95
T_oreadicus	1	26	1743	1.66E-01	5.00E+00	F	55	95	95
T_oreadicus	1	26	1743	3.10E-02	3.10E+00	F	55	95	95
T_oreadicus	1	26	1743	0.00E+00	1.96E+00	F	55	95	95
T_oreadicus	1	26	1743	8.05E-02	1.00E+01	F	55	95	95
T_oreadicus	1	26	1743	6.27E-01	1.49E+01	F	55	95	95
T_oreadicus	1	26	1743	1.04E+00	1.31E+01	F	55	95	95
